10,0.5,0.4131853652557607
10,0.5,0.5943066677561692
10,0.5,0.63725486190554
10,0.5,0.6821570109495014
10,0.5,0.6938174129759764
10,0.5,0.7021643650923354
10,0.5,0.7029631067167837
10,0.5,0.7070589557117176
10,0.5,0.7072836656316392
10,0.5,0.7094316881843439
10,0.5,0.7104132619709103
10,0.5,0.7106032439941167
10,0.5,0.7100659830037589
10,0.5,0.7108637032194802
10,0.5,0.7105909870893938
10,0.5,0.7107298986762542
10,0.5,0.7119566105572807
10,0.5,0.7111098627226671
10,0.5,0.7123508743258702
10,0.5,0.711952524922373
10,0.5,0.712122078771041
10,0.5,0.7122252410524597
10,0.5,0.7120567086125185
10,0.5,0.7121619137113908
10,0.5,0.712073051152149
10,0.5,0.7117410933159014
10,0.5,0.712025044941984
10,0.5,0.7117747998038895
10,0.5,0.7118851119463965
10,0.5,0.7118881761725773
10,0.5,0.711916775616931
10,0.5,0.7119086043471156
10,0.5,0.7119004330773003
10,0.5,0.7118605981369506
10,0.5,0.711854469684589
10,0.5,0.711805442065697
10,0.5,0.7118136133355124
10,0.5,0.7118166775616931
10,0.5,0.7118442555973199
10,0.5,0.7118912403987578
10,0.5,0.7119504821049192
10,0.5,0.7119903170452688
10,0.5,0.7120434302990685
10,0.5,0.7121006291877758
10,0.5,0.7121169717274065
10,0.5,0.7121445497630332
10,0.5,0.7121486353979408
10,0.5,0.7121690635724791
10,0.5,0.7122027700604674
10,0.5,0.7122129841477367
10,0.5,0.7122303480960941
10,0.5,0.712232390913548
10,0.5,0.7122466906357249
10,0.5,0.7122599689491746
10,0.5,0.7122517976793594
10,0.5,0.7122579261317208
10,0.5,0.7122487334531787
10,0.5,0.7122650759928092
10,0.5,0.7122987824807976
10,0.5,0.7123069537506129
10,0.5,0.7123314675600587
10,0.5,0.7123406602386011
10,0.5,0.7123682382742278
10,0.5,0.7124121588494853
10,0.5,0.7124489295636542
10,0.5,0.7124826360516424
10,0.5,0.71251327831345
10,0.5,0.7125541346625264
10,0.5,0.712583755515607
10,0.5,0.712597033829057
10,0.5,0.7126072479163261
10,0.5,0.7126419758130413
10,0.5,0.7126511684915836
10,0.5,0.7126807893446642
10,0.5,0.7126838535708448
10,0.5,0.712708367380291
10,0.5,0.7127359454159177
10,0.5,0.7127778231737212
10,0.5,0.7128176581140708
10,0.5,0.71284115051479
10,0.5,0.7128207223402516
10,0.5,0.7128360434711554
10,0.5,0.7128860924987742
10,0.5,0.7128952851773166
10,0.5,0.7129208203954895
10,0.5,0.7129463556136623
10,0.5,0.7129586125183853
10,0.5,0.7130015116849158
10,0.5,0.7130372609903579
10,0.5,0.7130505393038078
10,0.5,0.7130679032521654
10,0.5,0.7130801601568884
10,0.5,0.7130709674783461
10,0.5,0.7130903742441576
10,0.5,0.7131159094623305
10,0.5,0.7131557444026801
10,0.5,0.7131741297597646
10,0.5,0.7132017077953913
10,0.5,0.7132180503350221
10,0.5,0.7132211145612029
